datetime_index,ICE Cocoa Warehouse Stock Total Bags - INVENTORY VOLUME,Cocoa-ICCO Daily Price US$/MT,CSCE-COCOA COML. LONG - OPEN INTEREST,CSCE-COCOA COM. LONG FUT - OPEN INTEREST,CSCE-COCOA COM.LONG INDEX - OPEN INTEREST,CSCE-COCOA COML. SHORT - OPEN INTEREST,CSCE-COCOA COM. SHORT FUT - OPEN INTEREST,CSCE-COCOA COM.SHORT INDEX - OPEN INTEREST,CSCE-COCOA INDEX TR LONG - OPEN INTEREST,CSCE-COCOA INDEX TR SHORT - OPEN INTEREST,CSCE-COCOA MAN-MONEY LONG - OPEN INTEREST,CSCE-COCOA M-M LG F - OPEN INTEREST,CSCE-COCOA MAN-MONEY SHORT - OPEN INTEREST,CSCE-COCOA M-M SH F - OPEN INTEREST,CSCE-COCOA M-M SP - OPEN INTEREST,CSCE-COCOA M-M SP F - OPEN INTEREST,CSCE-COCOA NON-COML. LONG - OPEN INTEREST,CSCE-COCOA N-COM. LONG FUT - OPEN INTEREST,CSCE-COCOA N-COM.LONG INDEX - OPEN INTEREST,CSCE-COCOA NON-COML. SHORT - OPEN INTEREST,CSCE-COCOA N-COM. SHORT FUT - OPEN INTEREST,CSCE-COCOA NC SH IT - OPEN INTEREST,CSCE-COCOA NON-COML. SPREAD - OPEN INTEREST,CSCE-COCOA N-COM SPREAD FUT - OPEN INTEREST,CSCE-COCOA N-COM SPREAD FUT - OPEN INTEREST,CSCE-COCOA NON-REP. LONG - OPEN INTEREST,CSCE-COCOA N-REP. LONG FUT - OPEN INTEREST,CSCE-COCOA NR LG IT - OPEN INTEREST,CSCE-COCOA NON-REP. SHORT - OPEN INTEREST,CSCE-COCOA N-REP. SHORT FUT - OPEN INTEREST,CSCE-COCOA NR SH IT - OPEN INTEREST,CSCE-COCOA OTHER LONG - OPEN INTEREST,CSCE-COCOA OTHER LONG FUT - OPEN INTEREST,CSCE-COCOA OTHER SHORT - OPEN INTEREST,CSCE-COCOA OTHER SHORT FUT - OPEN INTEREST,CSCE-COCOA OTHER SPREADING - OPEN INTEREST,CSCE-COCOA OTHER SPREAD FUT - OPEN INTEREST,CSCE-COCOA PROD-USER LONG - OPEN INTEREST,CSCE-COCOA P-U LG FU - OPEN INTEREST,CSCE-COCOA PROD-USER SHORT - OPEN INTEREST,CSCE-COCOA P-U SH FU - OPEN INTEREST,CSCE-COCOA SWAP LONG - OPEN INTEREST,CSCE-COCOA SWAP LONG FUT - OPEN INTEREST,CSCE-COCOA SWAP SHORT - OPEN INTEREST,CSCE-COCOA SWAP SHORT FUT - OPEN INTEREST,CSCE-COCOA SWAP SPREADING - OPEN INTEREST,CSCE-COCOA SWAP SPREAD FUT - OPEN INTEREST,CSCE-COCOA TOTAL OI - OPEN INTEREST,CSCE-COCOA TOTAL OI FUT - OPEN INTEREST,CSCE-COCOA TOTAL OI INDEX - OPEN INTEREST,CSCE-COCOA TOTAL LONG - OPEN INTEREST,CSCE-COCOA TOTAL LONG FUT - OPEN INTEREST,CSCE-COCOA TOTAL LONG INDEX - OPEN INTEREST,CSCE-COCOA TOTAL SHORT - OPEN INTEREST,CSCE-COCOA TOTAL SHORT FUT - OPEN INTEREST,CSCE-COCOA TOT SH IT - OPEN INTEREST,S&P GSCI 1 Month Fwd Cocoa Index ER - EXCESS RETURN,S&P GSCI 1 Month Fwd Cocoa Index - PRICE INDEX,S&P GSCI 1 Month Fwd Cocoa Index TR - RETURN IND. (OFCL),S&P GSCI 3 Mth Fwd Cocoa ER - EXCESS RETURN,S&P GSCI 3 Mth Fwd Cocoa PI - PRICE INDEX,S&P GSCI 3 Mth Fwd Cocoa - RETURN IND. (OFCL),S&P GSCI Cocoa Dynamic Roll - PRICE INDEX,S&P GSCI Cocoa Dynamic Roll TR - RETURN IND. (OFCL),S&P GSCI Cocoa Dynamic Roll ER - EXCESS RETURN,S&P GSCI 2MTH Fwd Cocoa Idx ER - EXCESS RETURN,S&P GSCI 2MTH Fwd Cocoa Idx - PRICE INDEX,S&P GSCI 2MTH Fwd Cocoa Idx TR - RETURN IND. (OFCL),S&P GSCI Cocoa 12 Mth Fwd Spot - PRICE INDEX,S&P GSCI Cocoa 12 Mth Fwd TR - RETURN IND. (OFCL),S&P GSCI Cocoa 12 Mth Fwd XS - EXCESS RETURN,S&P GSCI Cocoa 6 Mth Fwd Spot - PRICE INDEX,S&P GSCI Cocoa 6 Mth Fwd TR - RETURN IND. (OFCL),S&P GSCI Cocoa 6 Mth Fwd XS - EXCESS RETURN
2018-06-26,4902753,2454.64,153062,132414,108789,200674,183863,172835,64122,34479,63568,63279,27736,28359,25580,20367,77426,82618,64207,35334,36935,35324,66904,30985,60275,13271,12846,13271,7751,7080,7751,13858,19339,7599,8576,41324,10618,99648,86176,163386,154778,19152,20243,3025,3090,34263,25995,310663,258863,310663,297392,246017,297392,302912,251783,302912,69.3398,185.1685,120.9633,73.1,184.4,127.52,191.59,118.66,68.02,65.74,174.63,114.12,81.99,78.9,77.01,99.21,91.57,89.12
2018-06-27,4898896,2369.74,153062,132414,108789,200674,183863,172835,64122,34479,63568,63279,27736,28359,25580,20367,77426,82618,64207,35334,36935,35324,66904,30985,60275,13271,12846,13271,7751,7080,7751,13858,19339,7599,8576,41324,10618,99648,86176,163386,154778,19152,20243,3025,3090,34263,25995,310663,258863,310663,297392,246017,297392,302912,251783,302912,66.7592,178.2771,116.4678,70.44,177.7,122.9,184.63,114.35,65.55,63.36,168.29,109.98,79.44,76.45,74.62,95.68,88.32,85.95
2018-06-28,4891647,2428.27,153062,132414,108789,200674,183863,172835,64122,34479,63568,63279,27736,28359,25580,20367,77426,82618,64207,35334,36935,35324,66904,30985,60275,13271,12846,13271,7751,7080,7751,13858,19339,7599,8576,41324,10618,99648,86176,163386,154778,19152,20243,3025,3090,34263,25995,310663,258863,310663,297392,246017,297392,302912,251783,302912,68.7507,183.5955,119.9484,72.19,182.12,125.96,189.22,117.2,67.17,64.93,172.47,112.72,80.91,77.87,76,98.02,90.48,88.05
2018-06-29,4847087,2476.76,153062,132414,108789,200674,183863,172835,64122,34479,63568,63279,27736,28359,25580,20367,77426,82618,64207,35334,36935,35324,66904,30985,60275,13271,12846,13271,7751,7080,7751,13858,19339,7599,8576,41324,10618,99648,86176,163386,154778,19152,20243,3025,3090,34263,25995,310663,258863,310663,297392,246017,297392,302912,251783,302912,70.4618,188.1648,122.94,73.83,186.24,128.81,193.5,119.86,68.69,66.4,176.38,115.27,82.67,79.57,77.65,100.24,92.53,90.04
2018-07-02,4843150,2468.24,153062,132414,108789,200674,183863,172835,64122,34479,63568,63279,27736,28359,25580,20367,77426,82618,64207,35334,36935,35324,66904,30985,60275,13271,12846,13271,7751,7080,7751,13858,19339,7599,8576,41324,10618,99648,86176,163386,154778,19152,20243,3025,3090,34263,25995,310663,258863,310663,297392,246017,297392,302912,251783,302912,70.1532,187.3408,122.4211,73.45,185.28,128.17,192.5,119.26,68.34,66.06,175.47,114.7,82.81,79.71,77.78,99.92,92.26,89.76
2018-07-03,4878950,2427.61,149086,127902,108089,195910,178629,173524,62242,30154,61037,60775,25921,26521,25815,21094,75411,80409,61928,33660,34991,33654,68885,33548,61124,11738,11312,11738,6665,6003,6665,14374,19634,7739,8470,43070,12454,98402,84472,163710,154907,21532,22900,3047,3192,29153,20530,305120,253171,305120,293383,241859,293383,298455,247168,298455,68.8349,183.8202,120.1271,72.25,182.27,126.09,189.37,117.33,67.23,64.98,172.61,112.84,81.57,78.52,76.61,98.45,90.91,88.44
2018-07-04,4878950,2438.43,149086,127902,108089,195910,178629,173524,62242,30154,61037,60775,25921,26521,25815,21094,75411,80409,61928,33660,34991,33654,68885,33548,61124,11738,11312,11738,6665,6003,6665,14374,19634,7739,8470,43070,12454,98402,84472,163710,154907,21532,22900,3047,3192,29153,20530,305120,253171,305120,293383,241859,293383,298455,247168,298455,68.8349,183.8202,120.1271,72.25,182.27,126.09,189.37,117.33,67.23,64.98,172.61,112.84,81.57,78.52,76.61,98.45,90.91,88.44
2018-07-05,4876971,2451.11,149086,127902,108089,195910,178629,173524,62242,30154,61037,60775,25921,26521,25815,21094,75411,80409,61928,33660,34991,33654,68885,33548,61124,11738,11312,11738,6665,6003,6665,14374,19634,7739,8470,43070,12454,98402,84472,163710,154907,21532,22900,3047,3192,29153,20530,305120,253171,305120,293383,241859,293383,298455,247168,298455,69.6203,185.9176,121.5108,72.98,184.11,127.38,191.28,118.53,67.91,65.64,174.36,113.99,82.15,79.09,77.16,99.33,91.72,89.22
2018-07-06,4867110,2435.77,149086,127902,108089,195910,178629,173524,62242,30154,61037,60775,25921,26521,25815,21094,75411,80409,61928,33660,34991,33654,68885,33548,61124,11738,11312,11738,6665,6003,6665,14374,19634,7739,8470,43070,12454,98402,84472,163710,154907,21532,22900,3047,3192,29153,20530,305120,253171,305120,293383,241859,293383,298455,247168,298455,69.1434,184.6442,120.6851,72.46,182.78,126.47,189.9,117.68,67.42,65.17,173.1,113.17,81.57,78.53,76.61,98.57,91.03,88.55
2018-07-09,4877524,2421.59,149086,127902,108089,195910,178629,173524,62242,30154,61037,60775,25921,26521,25815,21094,75411,80409,61928,33660,34991,33654,68885,33548,61124,11738,11312,11738,6665,6003,6665,14374,19634,7739,8470,43070,12454,98402,84472,163710,154907,21532,22900,3047,3192,29153,20530,305120,253171,305120,293383,241859,293383,298455,247168,298455,68.5263,183.3708,119.6274,71.99,181.6,125.67,188.68,116.94,66.98,64.75,171.99,112.46,81.21,78.2,76.27,97.98,90.5,88.01
2018-07-10,4850662,2468.11,145760,123869,104253,193346,177012,172080,61593,28306,59972,59920,25928,26457,24989,20514,75268,81101,62208,33913,34358,33899,67983,34670,60957,12171,11754,12171,5939,5354,5939,15296,21181,7985,7901,42994,14156,94245,79844,161789,154237,23101,24520,3145,3270,28413,19505,301182,251394,301182,289011,239640,289011,295242,246040,295242,70.1275,187.97,122.4291,73.56,185.58,128.43,192.81,119.5,68.45,66.16,175.75,114.93,82.41,79.37,77.41,100,92.37,89.83
2018-07-11,4849980,2444.57,145760,123869,104253,193346,177012,172080,61593,28306,59972,59920,25928,26457,24989,20514,75268,81101,62208,33913,34358,33899,67983,34670,60957,12171,11754,12171,5939,5354,5939,15296,21181,7985,7901,42994,14156,94245,79844,161789,154237,23101,24520,3145,3270,28413,19505,301182,251394,301182,289011,239640,289011,295242,246040,295242,69.5518,186.7565,121.4307,72.98,184.11,127.42,191.28,118.56,67.91,65.64,174.36,114.02,81.83,78.81,76.86,99.21,91.64,89.12
2018-07-12,4831632,2443.97,145760,123869,104253,193346,177012,172080,61593,28306,59972,59920,25928,26457,24989,20514,75268,81101,62208,33913,34358,33899,67983,34670,60957,12171,11754,12171,5939,5354,5939,15296,21181,7985,7901,42994,14156,94245,79844,161789,154237,23101,24520,3145,3270,28413,19505,301182,251394,301182,289011,239640,289011,295242,246040,295242,69.5742,187.0412,121.4762,72.92,183.96,127.32,191.13,118.48,67.85,65.59,174.22,113.94,81.6,78.59,76.64,99.05,91.5,88.98
2018-07-13,4829857,2473.27,145760,123869,104253,193346,177012,172080,61593,28306,59972,59920,25928,26457,24989,20514,75268,81101,62208,33913,34358,33899,67983,34670,60957,12171,11754,12171,5939,5354,5939,15296,21181,7985,7901,42994,14156,94245,79844,161789,154237,23101,24520,3145,3270,28413,19505,301182,251394,301182,289011,239640,289011,295242,246040,295242,70.3766,189.4382,122.8839,73.77,186.09,128.81,193.34,119.86,68.64,66.35,176.24,115.27,82.22,79.19,77.22,100.04,92.42,89.86
2018-07-16,4796203,2386.23,145760,123869,104253,193346,177012,172080,61593,28306,59972,59920,25928,26457,24989,20514,75268,81101,62208,33913,34358,33899,67983,34670,60957,12171,11754,12171,5939,5354,5939,15296,21181,7985,7901,42994,14156,94245,79844,161789,154237,23101,24520,3145,3270,28413,19505,301182,251394,301182,289011,239640,289011,295242,246040,295242,67.8999,182.7715,118.5789,71.17,179.54,124.29,186.54,115.66,66.22,64.01,170.03,111.23,80.1,77.16,75.23,96.87,89.51,87.02
2018-07-17,4799468,2369.76,145495,123473,103494,188267,171919,168489,67919,26613,58963,58826,27443,28253,22985,19409,74181,80532,54656,35592,36236,35149,66200,33794,59808,11978,11447,11978,7796,7297,7796,15218,21706,8149,7983,43214,14385,93596,78973,158342,150868,25149,26864,3176,3415,26749,17636,297854,249246,297854,285876,237799,285876,290059,241949,290059,67.2877,181.1236,117.5163,70.53,177.92,123.18,184.86,114.62,65.63,63.44,168.5,110.23,79.51,76.6,74.68,96.16,88.85,86.38
2018-07-18,4791622,2313.38,145495,123473,103494,188267,171919,168489,67919,26613,58963,58826,27443,28253,22985,19409,74181,80532,54656,35592,36236,35149,66200,33794,59808,11978,11447,11978,7796,7297,7796,15218,21706,8149,7983,43214,14385,93596,78973,158342,150868,25149,26864,3176,3415,26749,17636,297854,249246,297854,285876,237799,285876,290059,241949,290059,65.785,177.0786,114.8983,68.96,173.95,120.44,180.73,112.07,64.16,62.02,164.74,107.78,78.37,75.5,73.61,94.18,87.03,84.6
2018-07-19,4780930,2277.92,145495,123473,103494,188267,171919,168489,67919,26613,58963,58826,27443,28253,22985,19409,74181,80532,54656,35592,36236,35149,66200,33794,59808,11978,11447,11978,7796,7297,7796,15218,21706,8149,7983,43214,14385,93596,78973,158342,150868,25149,26864,3176,3415,26749,17636,297854,249246,297854,285876,237799,285876,290059,241949,290059,64.5884,173.8577,112.8147,67.7,170.79,118.25,177.44,110.03,62.99,60.89,161.74,105.82,77.23,74.41,72.54,92.71,85.68,83.28
2018-07-20,4771700,2306.67,145495,123473,103494,188267,171919,168489,67919,26613,58963,58826,27443,28253,22985,19409,74181,80532,54656,35592,36236,35149,66200,33794,59808,11978,11447,11978,7796,7297,7796,15218,21706,8149,7983,43214,14385,93596,78973,158342,150868,25149,26864,3176,3415,26749,17636,297854,249246,297854,285876,237799,285876,290059,241949,290059,65.2285,175.5805,113.9389,68.37,172.48,119.43,179.2,111.13,63.62,61.49,163.34,106.88,77.91,75.07,73.18,93.5,86.42,83.99
2018-07-23,4734424,2281.14,145495,123473,103494,188267,171919,168489,67919,26613,58963,58826,27443,28253,22985,19409,74181,80532,54656,35592,36236,35149,66200,33794,59808,11978,11447,11978,7796,7297,7796,15218,21706,8149,7983,43214,14385,93596,78973,158342,150868,25149,26864,3176,3415,26749,17636,297854,249246,297854,285876,237799,285876,290059,241949,290059,64.7554,174.3071,113.1313,67.88,171.23,118.58,177.9,110.34,63.16,61.05,162.16,106.12,77.58,74.77,72.87,92.99,85.96,83.53
2018-07-24,4732560,2248.26,150592,128920,113941,181776,164538,166372,61374,21734,54639,53701,30711,32060,21077,17905,65994,72306,47047,38420,40029,37868,62424,29479,56646,11464,10756,11464,7854,7415,7854,11355,18605,7709,7969,41346,11574,97674,83493,152455,144826,26981,29494,3384,3779,25936,15933,290473,241461,290473,279009,230705,279009,282620,234046,282620,63.6145,171.2359,111.1442,66.68,168.21,116.5,174.77,108.41,62.04,59.97,159.3,104.26,76.44,73.67,71.8,91.4,84.5,82.11
2018-07-25,4707696,2245.27,150592,128920,113941,181776,164538,166372,61374,21734,54639,53701,30711,32060,21077,17905,65994,72306,47047,38420,40029,37868,62424,29479,56646,11464,10756,11464,7854,7415,7854,11355,18605,7709,7969,41346,11574,97674,83493,152455,144826,26981,29494,3384,3779,25936,15933,290473,241461,290473,279009,230705,279009,282620,234046,282620,63.3918,170.6367,110.7613,66.45,167.62,116.1,174.15,108.03,61.83,59.76,158.75,103.9,76.18,73.43,71.55,91.05,84.17,81.79
2018-07-26,4683403,2299.1,150592,128920,113941,181776,164538,166372,61374,21734,54639,53701,30711,32060,21077,17905,65994,72306,47047,38420,40029,37868,62424,29479,56646,11464,10756,11464,7854,7415,7854,11355,18605,7709,7969,41346,11574,97674,83493,152455,144826,26981,29494,3384,3779,25936,15933,290473,241461,290473,279009,230705,279009,282620,234046,282620,65.2285,175.5805,113.9764,68.37,172.48,119.47,179.2,111.17,63.62,61.49,163.34,106.91,77.91,75.1,73.18,93.31,86.26,83.82
2018-07-27,4671285,2235.64,150592,128920,113941,181776,164538,166372,61374,21734,54639,53701,30711,32060,21077,17905,65994,72306,47047,38420,40029,37868,62424,29479,56646,11464,10756,11464,7854,7415,7854,11355,18605,7709,7969,41346,11574,97674,83493,152455,144826,26981,29494,3384,3779,25936,15933,290473,241461,290473,279009,230705,279009,282620,234046,282620,63.2249,170.1873,110.4817,66.27,167.18,115.81,173.7,107.76,61.66,59.61,158.33,103.63,75.89,73.15,71.28,90.65,83.81,81.43
2018-07-30,4647666,2239.25,150592,128920,113941,181776,164538,166372,61374,21734,54639,53701,30711,32060,21077,17905,65994,72306,47047,38420,40029,37868,62424,29479,56646,11464,10756,11464,7854,7415,7854,11355,18605,7709,7969,41346,11574,97674,83493,152455,144826,26981,29494,3384,3779,25936,15933,290473,241461,290473,279009,230705,279009,282620,234046,282620,63.3084,170.412,110.6458,66.36,167.4,115.98,173.92,107.92,61.75,59.68,158.54,103.79,75.89,73.16,71.28,90.73,83.9,81.5
2018-07-31,4653499,2179.75,159748,135133,122620,182562,163353,163419,61121,26674,51557,50341,38394,40616,24312,20528,63066,70877,44335,42480,44546,40211,67646,31887,62383,12145,11464,12145,9917,9575,9917,11509,20536,4086,3930,43333,11359,104840,88312,147640,138988,23540,26448,3554,3992,31368,20373,302604,249361,302604,290459,237897,290459,292687,239786,292687,61.7778,166.2921,107.977,64.76,163.36,113.18,169.72,105.32,60.25,58.24,154.7,101.28,74.49,71.81,69.96,88.79,82.11,79.76
2018-08-01,4647502,2101.51,159748,135133,122620,182562,163353,163419,61121,26674,51557,50341,38394,40616,24312,20528,63066,70877,44335,42480,44546,40211,67646,31887,62383,12145,11464,12145,9917,9575,9917,11509,20536,4086,3930,43333,11359,104840,88312,147640,138988,23540,26448,3554,3992,31368,20373,302604,249361,302604,290459,237897,290459,292687,239786,292687,59.2455,159.4756,103.5569,62.1,156.66,108.55,162.76,101,57.78,55.85,148.36,97.14,71.88,69.3,67.51,85.5,79.08,76.81
2018-08-02,4647502,2105.06,159748,135133,122620,182562,163353,163419,61121,26674,51557,50341,38394,40616,24312,20528,63066,70877,44335,42480,44546,40211,67646,31887,62383,12145,11464,12145,9917,9575,9917,11509,20536,4086,3930,43333,11359,104840,88312,147640,138988,23540,26448,3554,3992,31368,20373,302604,249361,302604,290459,237897,290459,292687,239786,292687,59.4959,160.1498,104.0004,62.36,157.32,109.01,163.45,101.44,58.03,56.09,148.99,97.55,71.97,69.4,67.6,85.98,79.52,77.23
2018-08-03,4612887,2081.92,159748,135133,122620,182562,163353,163419,61121,26674,51557,50341,38394,40616,24312,20528,63066,70877,44335,42480,44546,40211,67646,31887,62383,12145,11464,12145,9917,9575,9917,11509,20536,4086,3930,43333,11359,104840,88312,147640,138988,23540,26448,3554,3992,31368,20373,302604,249361,302604,290459,237897,290459,292687,239786,292687,58.8281,158.3521,102.8387,61.66,155.56,107.8,161.62,100.3,57.38,55.46,147.32,96.47,71.22,68.68,66.9,85.11,78.72,76.45
2018-08-06,4586138,2135.31,159748,135133,122620,182562,163353,163419,61121,26674,51557,50341,38394,40616,24312,20528,63066,70877,44335,42480,44546,40211,67646,31887,62383,12145,11464,12145,9917,9575,9917,11509,20536,4086,3930,43333,11359,104840,88312,147640,138988,23540,26448,3554,3992,31368,20373,302604,249361,302604,290459,237897,290459,292687,239786,292687,60.3864,162.5468,105.5804,63.3,159.68,110.67,165.9,102.98,58.9,56.93,151.22,99.04,72.85,70.27,68.43,87.09,80.56,78.23
2018-08-07,4556857,2104.8,150999,135101,124481,159657,148224,143296,48592,23756,43465,42468,44096,45261,33316,30844,54591,60008,37242,47360,48139,44689,67610,43794,62884,12553,12126,12553,11127,10872,11127,11127,17540,3263,2878,34293,12950,111476,99274,131991,127264,17704,20617,5847,5750,21819,15210,285753,251029,285753,273200,238903,273200,274626,240157,274626,59.5516,160.2996,104.1267,62.42,157.92,109.15,164.08,101.56,58.08,56.14,149.13,97.67,72.04,69.48,67.66,86.1,79.54,77.23
2018-08-08,4558543,2110.45,150999,135101,124481,159657,148224,143296,48592,23756,43465,42468,44096,45261,33316,30844,54591,60008,37242,47360,48139,44689,67610,43794,62884,12553,12126,12553,11127,10872,11127,11127,17540,3263,2878,34293,12950,111476,99274,131991,127264,17704,20617,5847,5750,21819,15210,285753,251029,285753,273200,238903,273200,274626,240157,274626,59.8299,161.0487,104.6191,62.65,158.82,109.56,165.01,101.94,58.3,56.4,149.83,98.14,72.02,69.46,67.64,86.22,79.55,77.23
2018-08-09,4536298,2088.82,150999,135101,124481,159657,148224,143296,48592,23756,43465,42468,44096,45261,33316,30844,54591,60008,37242,47360,48139,44689,67610,43794,62884,12553,12126,12553,11127,10872,11127,11127,17540,3263,2878,34293,12950,111476,99274,131991,127264,17704,20617,5847,5750,21819,15210,285753,251029,285753,273200,238903,273200,274626,240157,274626,59.2455,159.4756,103.6031,62.04,157.59,108.5,163.73,100.96,57.73,55.85,148.36,97.18,71.44,68.9,67.09,85.53,78.8,76.5
2018-08-10,4507768,2082.42,150999,135101,124481,159657,148224,143296,48592,23756,43465,42468,44096,45261,33316,30844,54591,60008,37242,47360,48139,44689,67610,43794,62884,12553,12126,12553,11127,10872,11127,11127,17540,3263,2878,34293,12950,111476,99274,131991,127264,17704,20617,5847,5750,21819,15210,285753,251029,285753,273200,238903,273200,274626,240157,274626,58.9394,158.6517,103.0736,61.73,157.09,107.95,163.21,100.45,57.43,55.57,147.6,96.69,71.05,68.51,66.71,85.19,78.38,76.09
2018-08-13,4506660,2086.18,150999,135101,124481,159657,148224,143296,48592,23756,43465,42468,44096,45261,33316,30844,54591,60008,37242,47360,48139,44689,67610,43794,62884,12553,12126,12553,11127,10872,11127,11127,17540,3263,2878,34293,12950,111476,99274,131991,127264,17704,20617,5847,5750,21819,15210,285753,251029,285753,273200,238903,273200,274626,240157,274626,59.7742,160.8989,104.551,62.43,159.09,109.2,165.29,101.61,58.09,56.35,149.69,98.07,71.68,69.11,67.28,86.14,79.17,76.85
2018-08-14,4489334,2080.84,148180,131013,121834,149288,137091,134971,46392,24293,45696,44658,55383,56793,27524,24797,57895,64166,40955,58357,59487,51486,57642,32884,54536,11532,11113,11532,9962,9714,9962,12199,19508,2974,2694,30118,8087,111699,98272,126716,121665,19355,22309,5446,4994,17126,10432,275249,239176,275249,263717,228063,263717,265287,229462,265287,59.8299,161.0487,104.6543,62.4,159.01,109.16,165.21,101.57,58.06,56.4,149.83,98.17,71.71,69.14,67.31,86.06,79.1,76.78
2018-08-15,4526206,2109.66,148180,131013,121834,149288,137091,134971,46392,24293,45696,44658,55383,56793,27524,24797,57895,64166,40955,58357,59487,51486,57642,32884,54536,11532,11113,11532,9962,9714,9962,12199,19508,2974,2694,30118,8087,111699,98272,126716,121665,19355,22309,5446,4994,17126,10432,275249,239176,275249,263717,228063,263717,265287,229462,265287,59.5516,160.2996,104.1735,62.29,158.72,108.96,164.9,101.39,57.96,56.14,149.13,97.72,71.58,69.02,67.18,85.94,79,76.67
2018-08-16,4553312,2123.46,148180,131013,121834,149288,137091,134971,46392,24293,45696,44658,55383,56793,27524,24797,57895,64166,40955,58357,59487,51486,57642,32884,54536,11532,11113,11532,9962,9714,9962,12199,19508,2974,2694,30118,8087,111699,98272,126716,121665,19355,22309,5446,4994,17126,10432,275249,239176,275249,263717,228063,263717,265287,229462,265287,60.0525,161.6479,105.0556,62.63,159.6,109.57,165.82,101.96,58.28,56.61,150.38,98.54,72.63,70.03,68.16,86.41,79.44,77.1
2018-08-17,4534823,2118.42,148180,131013,121834,149288,137091,134971,46392,24293,45696,44658,55383,56793,27524,24797,57895,64166,40955,58357,59487,51486,57642,32884,54536,11532,11113,11532,9962,9714,9962,12199,19508,2974,2694,30118,8087,111699,98272,126716,121665,19355,22309,5446,4994,17126,10432,275249,239176,275249,263717,228063,263717,265287,229462,265287,59.802,160.9738,104.6234,62.4,159.01,109.17,165.21,101.59,58.06,56.38,149.76,98.14,72.5,69.91,68.04,86.18,79.23,76.89
2018-08-20,4525697,2156.93,148180,131013,121834,149288,137091,134971,46392,24293,45696,44658,55383,56793,27524,24797,57895,64166,40955,58357,59487,51486,57642,32884,54536,11532,11113,11532,9962,9714,9962,12199,19508,2974,2694,30118,8087,111699,98272,126716,121665,19355,22309,5446,4994,17126,10432,275249,239176,275249,263717,228063,263717,265287,229462,265287,61.0821,164.4195,106.8809,63.59,162.03,111.26,168.34,103.53,59.17,57.59,152.96,100.26,73.28,70.68,68.78,87.72,80.66,78.26
2018-08-21,4543258,2211.54,145158,125756,120835,147268,134245,135854,44676,22489,50693,49580,59496,60495,26871,24281,62492,69313,45309,62843,63195,54938,56492,30840,53322,11185,10816,11185,8724,8445,8724,11799,19733,3347,2700,29621,6559,110699,95176,126888,121747,20468,23156,6390,5074,13991,7424,275327,236725,275327,264142,225909,264142,266603,228280,266603,62.8631,169.2135,110.0033,65.38,166.59,114.4,173.08,106.45,60.83,59.26,157.42,103.19,74.94,72.29,70.34,89.94,82.7,80.24
2018-08-22,4525613,2262.7,145158,125756,120835,147268,134245,135854,44676,22489,50693,49580,59496,60495,26871,24281,62492,69313,45309,62843,63195,54938,56492,30840,53322,11185,10816,11185,8724,8445,8724,11799,19733,3347,2700,29621,6559,110699,95176,126888,121747,20468,23156,6390,5074,13991,7424,275327,236725,275327,264142,225909,264142,266603,228280,266603,64.3658,173.2584,112.6391,66.97,170.64,117.19,177.29,109.04,62.31,60.68,161.18,105.66,76.87,74.15,72.15,92.12,84.71,82.19
2018-08-23,4541252,2285.43,145158,125756,120835,147268,134245,135854,44676,22489,50693,49580,59496,60495,26871,24281,62492,69313,45309,62843,63195,54938,56492,30840,53322,11185,10816,11185,8724,8445,8724,11799,19733,3347,2700,29621,6559,110699,95176,126888,121747,20468,23156,6390,5074,13991,7424,275327,236725,275327,264142,225909,264142,266603,228280,266603,65.0337,175.0562,113.8142,67.66,172.41,118.41,179.12,110.18,62.95,61.31,162.86,106.76,77.62,74.88,72.85,93.07,85.59,83.03
2018-08-24,4532743,2308.5,145158,125756,120835,147268,134245,135854,44676,22489,50693,49580,59496,60495,26871,24281,62492,69313,45309,62843,63195,54938,56492,30840,53322,11185,10816,11185,8724,8445,8724,11799,19733,3347,2700,29621,6559,110699,95176,126888,121747,20468,23156,6390,5074,13991,7424,275327,236725,275327,264142,225909,264142,266603,228280,266603,65.785,177.0786,115.1356,68.32,174.1,119.58,180.88,111.27,63.57,62.02,164.74,108,78.27,75.51,73.46,93.9,86.36,83.78
2018-08-27,4501530,2294.7,145158,125756,120835,147268,134245,135854,44676,22489,50693,49580,59496,60495,26871,24281,62492,69313,45309,62843,63195,54938,56492,30840,53322,11185,10816,11185,8724,8445,8724,11799,19733,3347,2700,29621,6559,110699,95176,126888,121747,20468,23156,6390,5074,13991,7424,275327,236725,275327,264142,225909,264142,266603,228280,266603,65.2841,175.7303,114.2784,68,173.29,119.04,180.04,110.77,63.28,61.55,163.48,107.2,77.91,75.18,73.13,93.54,86.05,83.46
2018-08-28,4502323,2278.75,144790,123521,112275,150243,136268,140202,52941,21047,52895,51702,58586,59026,27611,25025,65023,72445,47426,61693,61802,53515,58721,31008,55893,11026,10634,11026,8903,8530,8903,12128,20743,3106,2776,31110,5983,109218,92935,130800,125188,21598,23380,5468,3874,13975,7206,279560,237608,279560,268534,226974,268534,270657,229078,270657,64.5606,173.7828,113.0185,67.34,171.6,117.89,178.28,109.69,62.66,60.86,161.67,106.01,77.23,74.52,72.48,92.63,85.21,82.64
